grid_id,grid_row,grid_col,lon,lat,lowlying_area_km2,lowlying_sample_count,mean_elevation_m,min_elevation_m,mean_coast_distance_km,tc_landfall_count,tc_landfall_per_year,tc_landfall_max_wind_ms,tc_landfall_mean_wind_ms,nearest_landfall_km,impact_min_wind_ms,score_lowland_area,score_landfall,score_wind,screen_score,rank_grid,low_elevation_threshold_m,coast_buffer_km,osm_coast_distance_km,osm_coast_within_inland_cap,osm_coast_contact_cell,exclusion_reason,ocean_connected_cell,ocean_sample_count,landcover_sample_count,population_sum_2020,population_density_per_lowland_km2,estuary_proxy_id
LLC_498_1278,498,1278,139.375,34.375,0.710136048786594,1,0,0,0.85001403093338,14,0.341463414634146,53.97,40.6745333333333,27.5170288392601,33,0.015854713805076,0.546602569732902,0.380952380952381,0.282918506248302,4747,10,200,8.40485382080078,1,1,tiny_isolated_connected_block_cells2_area1.4km2_tc14,1,0,0,NaN,NaN,
LLC_260_0906,260,906,46.375,-25.125,49.8697431321174,64,5.56185036106495,0.5,6.10906359398357,2,0.0487804878048781,42.662,37.3506666666667,109.613670481223,33,0.566055650509181,0,0.171428571428571,0.280439328443417,4772,10,200,5.92979717254639,1,1,tiny_isolated_connected_block_cells2_area92.7km2_tc2,1,0,0,NaN,NaN,
LLC_447_0431,447,431,-72.375,21.625,28.7875633621245,36,2.83791812355599,-0.330000013113022,1.06165161157708,2,0.0487804878048781,56.54,51.143,94.9817810307299,33,0.479264754024336,0,0.428571428571429,0.279954853596665,4779,10,200,7.84406518936157,1,1,tiny_isolated_connected_block_cells4_area176.6km2_tc2,1,0,0,NaN,NaN,
LLC_442_1012,442,1012,72.875,20.375,52.4345362584246,65,6.80676705824264,0,1.98653961501197,2,0.0487804878048781,41.12,39.064,152.927318827876,33,0.574032735549336,0,0.142857142857143,0.279743302425773,4780,10,200,5.29023122787476,1,1,tiny_isolated_connected_block_cells6_area539.1km2_tc2,1,0,0,NaN,NaN,
LLC_549_0473,549,473,-61.875,47.125,13.4395852735713,23,2.83571196451349,-0.5,0.951656507023632,5,0.121951219512195,41.12,37.0936666666667,25.0417881751476,33,0.361833003316683,0.235408913366638,0.142857142857143,0.278416988267734,4792,10,200,10.288293838501,1,1,tiny_isolated_connected_block_cells7_area105.4km2_tc5,1,0,0,NaN,NaN,
LLC_444_1208,444,1208,121.875,20.875,2.4126366261453,3,0,0,0.89877325296402,8,0.195121951219512,59.11,44.0897777777778,157.525082374385,33,0.127901489203411,0.373114300021637,0.476190476190476,0.278229961578761,4795,10,200,3.65628528594971,1,1,tiny_isolated_connected_block_cells3_area15.3km2_tc8,1,0,0,NaN,NaN,
LLC_432_0462,432,462,-64.625,17.875,5.73685330379752,7,5.43007226383672,0,0.906453311443329,4,0.0975609756097561,69.904,53.6273333333333,106.305439251435,33,0.238196071903567,0.173488269711265,0.676190476190476,0.278012111669683,4797,10,200,9.44504261016846,1,1,tiny_isolated_connected_block_cells3_area28.7km2_tc5,1,0,0,NaN,NaN,
LLC_505_1252,505,1252,132.875,36.125,2.781464940826,4,4.14294134522035,0,0.928759483443638,10,0.24390243902439,46.26,39.1374285714286,73.9792207924398,33,0.14454462206415,0.44126673818796,0.238095238095238,0.277266060918337,4806,10,200,7.99738264083862,1,1,tiny_isolated_connected_block_cells5_area23.6km2_tc11,1,0,0,NaN,NaN,
LLC_506_1254,506,1254,133.375,36.375,3.46725710130413,5,2.07386959999797,0,1.009934047534,9,0.219512195121951,46.26,37.8304,46.4339498220041,33,0.171572748579383,0.408897183077904,0.238095238095238,0.276480895806169,4809,10,200,6.97576856613159,1,1,tiny_isolated_connected_block_cells5_area23.6km2_tc11,1,0,0,NaN,NaN,
LLC_496_1279,496,1279,139.625,33.875,0.714629912865824,1,9.63000011444092,9.63000011444092,0.854099810123444,13,0.317073170731707,53.97,41.16112,87.6770604900801,33,0.0162803080406116,0.523170984981065,0.380952380952381,0.273737389753558,4829,10,200,0.401420801877975,1,1,tiny_isolated_connected_block_cells1_area0.7km2_tc13,1,0,0,NaN,NaN,
LLC_294_1279,294,1279,139.625,-16.625,46.2021757559636,56,5.97371422659613,0,1.45354962107653,2,0.0487804878048781,41.12,38.2562857142857,162.496734243148,33,0.553920575641315,0,0.142857142857143,0.270692830467163,4858,10,200,8.44421005249023,1,1,tiny_isolated_connected_block_cells4_area231.1km2_tc2,1,0,0,NaN,NaN,
LLC_260_0907,260,907,46.625,-25.125,42.8473276535856,55,5.4837443629424,0,3.60758591171876,2,0.0487804878048781,42.662,37.3506666666667,120.697685747023,33,0.541964231955013,0,0.171428571428571,0.269598190094042,4866,10,200,6.40380334854126,1,1,tiny_isolated_connected_block_cells2_area92.7km2_tc2,1,0,0,NaN,NaN,
LLC_449_0418,449,418,-75.625,22.125,13.5456125647349,17,2.32355671628849,0,0.91481927048718,3,0.0731707317073171,57.054,42.662,91.772144324901,33,0.363019454264502,0.0977035267116395,0.438095238095238,0.268154450817967,4876,10,200,6.81068325042725,1,1,tiny_isolated_connected_block_cells3_area26.3km2_tc3,1,0,0,NaN,NaN,
LLC_433_0449,433,449,-67.875,18.125,3.2724316836659,4,5.66994799041814,0,0.99762802569128,5,0.121951219512195,69.39,45.4738823529412,60.2657386279859,33,0.164341254155802,0.235408913366638,0.666666666666667,0.268117129716766,4877,10,200,0.925426304340363,1,1,tiny_isolated_connected_block_cells1_area3.3km2_tc5,1,0,0,NaN,NaN,
LLC_447_0433,447,433,-71.875,21.625,23.1812004869476,29,0.463447683772246,0,1.29827719751432,2,0.0487804878048781,56.54,49.6866666666667,135.687040198332,33,0.445449336416311,0,0.428571428571429,0.264737915673054,4907,10,200,9.62038707733154,1,1,tiny_isolated_connected_block_cells4_area176.6km2_tc2,1,0,0,NaN,NaN,
LLC_450_0417,450,417,-75.875,22.375,11.9359664242258,15,2.92055419704622,0,0.893057644367218,3,0.0731707317073171,57.054,42.7354285714286,122.858245145305,33,0.344000240370505,0.0977035267116395,0.438095238095238,0.259595804565669,4943,10,200,5.24473857879639,1,1,tiny_isolated_connected_block_cells3_area26.3km2_tc3,1,0,0,NaN,NaN,
LLC_446_0436,446,436,-71.125,21.375,19.2292698317207,24,2.86377729218165,0,0.979666591998731,2,0.0487804878048781,56.54,44.975,188.439713428357,33,0.416510525475073,0,0.428571428571429,0.251715450749497,5007,10,200,0.314985066652298,1,1,tiny_isolated_connected_block_cells3_area22.4km2_tc2,1,0,0,NaN,NaN,
LLC_551_0462,551,462,-64.625,47.625,36.4683507264306,63,3.27793871122338,-0.0399999991059303,1.21412754640849,2,0.0487804878048781,40.092,36.751,114.363987536308,33,0.516467973401509,0,0.123809523809524,0.250982016602108,5014,10,200,10.187328338623,1,1,tiny_isolated_connected_block_cells2_area46.8km2_tc2,1,0,0,NaN,NaN,
LLC_447_0294,447,294,-106.625,21.625,3.19919711923882,4,4.99657903160737,0,0.89597350358963,5,0.121951219512195,63.222,52.5748571428571,106.905485716182,33,0.161537328742426,0.235408913366638,0.552380952380952,0.24971250613789,5019,10,200,0.760228991508484,1,1,tiny_isolated_connected_block_cells2_area4.0km2_tc5,1,0,0,NaN,NaN,
LLC_304_1390,304,1390,167.375,-14.125,1.66847988770576,2,0,0,3.47197985649109,5,0.121951219512195,68.362,50.372,113.757910356968,33,0.0880109804181946,0.235408913366638,0.647619047619048,0.2309113636777,5155,10,200,12.9432573318481,1,1,tiny_isolated_connected_block_cells6_area13.4km2_tc5,1,0,0,NaN,NaN,
LLC_277_1389,277,1389,167.125,-20.875,0.803809314640545,1,0,0,0.89877325296402,8,0.195121951219512,58.082,45.4318888888889,99.3402341216353,33,0.0245029992646851,0.373114300021637,0.457142857142857,0.228843498249192,5166,10,200,1.48450171947479,1,1,tiny_isolated_connected_block_cells9_area23.3km2_tc8,1,0,0,NaN,NaN,
LLC_441_1011,441,1011,72.625,20.125,21.8244179892319,27,7.09677179217666,3,1.28878030656114,2,0.0487804878048781,42.662,39.8864,154.479629416146,33,0.436084772275305,0,0.171428571428571,0.221952433238173,5219,10,200,10.3232021331787,1,1,tiny_isolated_connected_block_cells6_area539.1km2_tc2,1,0,0,NaN,NaN,
LLC_550_0474,550,474,-61.625,47.375,8.148786091768,14,1.61204306211983,-0.550000011920929,0.89496613940009,4,0.0975609756097561,41.12,37.8304,57.5558981869162,33,0.287825353086671,0.173488269711265,0.142857142857143,0.220345288202079,5232,10,200,10.559814453125,1,1,tiny_isolated_connected_block_cells7_area105.4km2_tc5,1,0,0,NaN,NaN,
LLC_278_1389,278,1389,167.125,-20.625,0.804921551372735,1,0,0,0.89877325296402,8,0.195121951219512,53.97,45.0851428571429,117.888433638129,33,0.0246029645493093,0.373114300021637,0.380952380952381,0.217459911198701,5256,10,200,8.14150238037109,1,1,tiny_isolated_connected_block_cells9_area23.3km2_tc8,1,0,0,NaN,NaN,
LLC_551_0475,551,475,-61.375,47.625,20.3066646353248,35,1.05439486335164,-0.550000011920929,0.928919382619603,2,0.0487804878048781,40.092,36.751,90.7931306657883,33,0.424925538146021,0,0.123809523809524,0.209787920737138,5306,10,200,1.38782799243927,1,1,tiny_isolated_connected_block_cells7_area105.4km2_tc5,1,0,0,NaN,NaN,
LLC_468_0407,468,407,-78.375,26.875,3.84154949690228,5,1.19405351187951,0.129999995231628,0.880283713340759,4,0.0975609756097561,53.97,42.3682857142857,174.626439926636,33,0.184621160483171,0.173488269711265,0.380952380952381,0.20961768724479,5309,10,200,13.1253786087036,1,1,tiny_isolated_connected_block_cells9_area683.9km2_tc7,1,0,0,NaN,NaN,
LLC_275_1391,275,1391,167.625,-21.375,1.60296925223814,2,5.21498612437244,4.73000001907349,0.89597350358963,6,0.146341463414634,52.942,44.91075,132.039414949413,33,0.0839800007817287,0.287762071614427,0.361904761904762,0.207181543283263,5315,10,200,8.23708629608154,1,1,tiny_isolated_connected_block_cells9_area23.3km2_tc8,1,0,0,NaN,NaN,
LLC_305_1391,305,1391,167.625,-13.875,6.68441578578716,8,6.99641211845413,0,0.914940655231476,3,0.0731707317073171,51.4,46.26,152.210894769582,33,0.259538164035509,0.0977035267116395,0.333333333333333,0.205873584500635,5323,10,200,0.817701756954193,1,1,tiny_isolated_connected_block_cells6_area13.4km2_tc5,1,0,0,NaN,NaN,
LLC_506_1253,506,1253,133.125,36.375,0.693407038853715,1,9.97999954223633,9.97999954223633,1.68324136734009,9,0.219512195121951,46.26,37.8304,62.9847460196773,33,0.0142604912950047,0.408897183077904,0.238095238095238,0.205690380028199,5326,10,200,10.1472663879395,1,1,tiny_isolated_connected_block_cells5_area23.6km2_tc11,1,0,0,NaN,NaN,
LLC_304_1391,304,1391,167.625,-14.125,0.83423994385288,1,0,0,3.76444482803345,5,0.121951219512195,68.362,50.372,131.473334385596,33,0.0272160563992365,0.235408913366638,0.647619047619048,0.203553647869169,5337,10,200,10.7927083969116,1,1,tiny_isolated_connected_block_cells6_area13.4km2_tc5,1,0,0,NaN,NaN,
LLC_289_1395,289,1395,168.625,-17.875,5.73558309697496,7,7.50999935386004,0,1.21907786055081,3,0.0731707317073171,53.97,48.4873333333333,168.768288428447,33,0.2381654920956,0.0977035267116395,0.380952380952381,0.203398739270533,5339,10,200,11.9455366134644,1,1,tiny_isolated_connected_block_cells5_area71.3km2_tc6,1,0,0,NaN,NaN,
LLC_290_1395,290,1395,168.625,-17.625,4.91865680589673,6,8.78499705327533,6.92000007629395,0.969034723627051,3,0.0731707317073171,53.97,49.6524,145.166845446754,33,0.217197459269071,0.0977035267116395,0.380952380952381,0.193963124498595,5394,10,200,7.67415428161621,1,1,tiny_isolated_connected_block_cells5_area71.3km2_tc6,1,0,0,NaN,NaN,
LLC_411_0394,411,394,-81.625,12.625,10.9196996173964,13,5.50860071817138,1.12000000476837,0.945944707760461,2,0.0487804878048781,48.83,41.891,192.609298196788,33,0.330731461033787,0,0.285714285714286,0.191686300322347,5406,10,200,7.45712375640869,1,1,tiny_isolated_connected_block_cells1_area10.9km2_tc2,1,0,0,NaN,NaN,
LLC_446_0295,446,295,-106.375,21.375,0.800823513849002,1,6.46000003814697,6.46000003814697,0.89597350358963,5,0.121951219512195,63.222,49.858,81.4091184759726,33,0.0242343371999648,0.235408913366638,0.552380952380952,0.187926159943782,5423,10,200,5.10135221481323,1,1,tiny_isolated_connected_block_cells2_area4.0km2_tc5,1,0,0,NaN,NaN,
LLC_493_1280,493,1280,139.875,33.125,3.60347039599281,5,1.62018463442749,0,0.854099810123443,4,0.0975609756097561,46.26,41.7625,173.867442375617,33,0.176443730071262,0.173488269711265,0.238095238095238,0.18450927213086,5441,10,200,2.78245949745178,1,1,tiny_isolated_connected_block_cells1_area3.6km2_tc4,1,0,0,NaN,NaN,
LLC_551_0474,551,474,-61.625,47.625,13.93307014229,24,0.526262655126588,-1.0900000333786,0.791626989841461,2,0.0487804878048781,40.092,36.751,79.9768858132601,33,0.367282770525099,0,0.123809523809524,0.183848675307723,5445,10,200,3.71437048912048,1,1,tiny_isolated_connected_block_cells7_area105.4km2_tc5,1,0,0,NaN,NaN,
LLC_442_1208,442,1208,121.875,20.375,12.1024677284656,15,2.71110323179893,0,0.89877325296402,2,0.0487804878048781,41.12,37.265,193.198225439983,33,0.346074270918549,0,0.142857142857143,0.177161993341919,5489,10,200,3.52377915382385,1,1,tiny_isolated_connected_block_cells3_area15.3km2_tc8,1,0,0,NaN,NaN,
LLC_469_0407,469,407,-78.375,27.125,3.06109260901303,4,-0.267464621283953,-1.0900000333786,0.876826167106629,3,0.0731707317073171,53.97,43.433,170.859548945651,33,0.15611408022893,0.0977035267116395,0.380952380952381,0.166475603930531,5554,10,200,10.9277467727661,1,1,tiny_isolated_connected_block_cells9_area683.9km2_tc7,1,0,0,NaN,NaN,
LLC_552_0463,552,463,-64.375,47.875,10.3724184674444,18,2.00686255192959,-0.579999983310699,1.07942521129843,2,0.0487804878048781,40.092,36.751,124.943373775955,33,0.323109128326419,0,0.123809523809524,0.163970536318317,5563,10,200,9.51696968078613,1,1,tiny_isolated_connected_block_cells2_area46.8km2_tc2,1,0,0,NaN,NaN,
LLC_469_0408,469,408,-78.125,27.125,5.36551489244403,7,0.834320625918096,0.589999973773956,0.876826167106628,2,0.0487804878048781,53.97,50.629,195.5660778924,33,0.22900126000718,0,0.380952380952381,0.160193424146088,5579,10,200,1.92402601242065,1,1,tiny_isolated_connected_block_cells9_area683.9km2_tc7,1,0,0,NaN,NaN,
LLC_499_1222,499,1222,125.375,34.625,2.12238722276717,3,2.16314219894753,0,0.85001403093338,5,0.121951219512195,38.55,35.53025,94.1160892475388,33,0.113486430145487,0.235408913366638,0.0952380952380953,0.159518173197839,5585,10,200,1.63518512248993,1,1,tiny_isolated_connected_block_cells3_area4.2km2_tc5,1,0,0,NaN,NaN,
LLC_443_1208,443,1208,121.875,20.625,0.804790122160595,1,0,0,0.89877325296402,4,0.0975609756097561,59.11,47.031,180.436421819516,33,0.0245911552033855,0.173488269711265,0.476190476190476,0.151889899154601,5616,10,200,9.67661476135254,1,1,tiny_isolated_connected_block_cells3_area15.3km2_tc8,1,0,0,NaN,NaN,
LLC_298_1213,298,1213,123.125,-15.625,2.48753175064248,3,1.40998102172778,0,0.910953462123871,3,0.0731707317073171,51.4,43.5431428571429,127.170117600265,33,0.131422094742734,0.0977035267116395,0.333333333333333,0.148221353318886,5644,10,200,10.4306411743164,1,1,tiny_isolated_connected_block_cells1_area2.5km2_tc3,1,0,0,NaN,NaN,
LLC_505_1224,505,1224,125.875,36.125,0.695181881173826,1,-0.319999992847443,-0.319999992847443,0.841620683670044,6,0.146341463414634,42.662,36.494,149.836355790157,33,0.0144303733017443,0.287762071614427,0.171428571428571,0.147312782345841,5645,10,200,8.24026966094971,1,1,tiny_isolated_connected_block_cells1_area0.7km2_tc6,1,0,0,NaN,NaN,
LLC_274_1392,274,1392,167.875,-21.625,2.40053639331751,3,3.71311958368541,0,0.89597350358963,3,0.0731707317073171,51.4,44.5466666666667,141.257411009755,33,0.127325451090266,0.0977035267116395,0.333333333333333,0.146377863675275,5653,10,200,2.74510335922241,1,1,tiny_isolated_connected_block_cells9_area23.3km2_tc8,1,0,0,NaN,NaN,
LLC_444_1013,444,1013,73.125,20.875,7.23527343172898,9,5.6212216155523,1,16.605393848519,2,0.0487804878048781,41.12,38.2416,160.890355034321,33,0.27076570555387,0,0.142857142857143,0.143273138927813,5667,10,200,29.543758392334,1,1,tiny_isolated_connected_block_cells6_area539.1km2_tc2,1,0,0,NaN,NaN,
LLC_479_1239,479,1239,129.625,29.625,1.49614554206212,2,5.03023485996597,2.19000005722046,0.869614899158478,4,0.0975609756097561,46.26,40.863,162.63400799818,33,0.0771841651134881,0.173488269711265,0.238095238095238,0.139842467899862,5675,10,200,5.96668863296509,1,1,tiny_isolated_connected_block_cells2_area3.0km2_tc11,1,0,0,NaN,NaN,
LLC_275_1392,275,1392,167.875,-21.375,4.00685315250214,5,2.01596719772496,0,0.89597350358963,2,0.0487804878048781,51.4,43.69,157.918742959001,33,0.190065734480577,0,0.333333333333333,0.13552958051626,5694,10,200,2.15969252586365,1,1,tiny_isolated_connected_block_cells9_area23.3km2_tc8,1,0,0,NaN,NaN,
LLC_305_1390,305,1390,167.375,-13.875,0.835334482190357,1,8.15999984741211,8.15999984741211,0.914940655231476,4,0.0975609756097561,51.4,45.0264,136.832020763379,33,0.0273127998877648,0.173488269711265,0.333333333333333,0.131686067834,5701,10,200,2.32159876823425,1,1,tiny_isolated_connected_block_cells6_area13.4km2_tc5,1,0,0,NaN,NaN,
LLC_468_0408,468,408,-78.125,26.875,3.06747895157726,4,1.22256298087892,0.800000011920929,0.880283713340759,2,0.0487804878048781,53.97,50.629,198.916307162941,33,0.156368906688209,0,0.380952380952381,0.127508865152551,5721,10,200,11.9035339355469,1,1,tiny_isolated_connected_block_cells9_area683.9km2_tc7,1,0,0,NaN,NaN,
LLC_307_1387,307,1387,166.625,-13.375,3.34970357823819,4,8.55003578668746,7.3899998664856,1.10444409491754,2,0.0487804878048781,51.4,42.405,164.034663626131,33,0.167248118802395,0,0.333333333333333,0.125261653461078,5727,10,200,2.11345601081848,1,1,tiny_isolated_connected_block_cells1_area3.3km2_tc2,1,0,0,NaN,NaN,
LLC_481_1212,481,1212,122.875,30.125,0.744206411532274,1,0,0,0.865867614746094,4,0.0975609756097561,47.802,39.51375,127.225754509724,33,0.0190538439153039,0.173488269711265,0.266666666666667,0.117969537646393,5755,10,200,4.02684116363525,1,1,tiny_isolated_connected_block_cells1_area0.7km2_tc4,1,0,0,NaN,NaN,
LLC_498_1222,498,1222,125.375,34.375,0.710136048786594,1,0,0,0.85001403093338,5,0.121951219512195,38.55,35.5516666666667,100.601757253254,33,0.015854713805076,0.235408913366638,0.0952380952380953,0.115583900844654,5763,10,200,5.63104486465454,1,1,tiny_isolated_connected_block_cells3_area4.2km2_tc5,1,0,0,NaN,NaN,
LLC_451_0417,451,417,-75.875,22.625,0.794291079128398,1,3.59999990463257,3.59999990463257,0.893057644367218,3,0.0731707317073171,57.054,45.6432,150.037675182385,33,0.0236449926495279,0.0977035267116395,0.438095238095238,0.115435943091229,5765,10,200,1.30021178722382,1,1,tiny_isolated_connected_block_cells3_area26.3km2_tc3,1,0,0,NaN,NaN,
LLC_286_1440,286,1440,179.875,-18.625,2.44708764745924,3,5.44679370714863,0,0.904015302658081,2,0.0487804878048781,51.4,39.4066666666667,142.575059322566,33,0.129530430923866,0,0.333333333333333,0.10828869391574,5781,10,200,0.273536056280136,1,1,tiny_isolated_connected_block_cells3_area6.5km2_tc2,1,0,0,NaN,NaN,
LLC_285_0001,285,1,-179.875,-18.875,2.4417722477303,3,3.20983985880879,0,0.904015302658081,2,0.0487804878048781,51.4,42.405,177.429743379348,33,0.129280168804885,0,0.333333333333333,0.108176075962198,5783,10,200,4.70958185195923,1,1,tiny_isolated_connected_block_cells3_area6.5km2_tc2,1,0,0,NaN,NaN,
LLC_274_1393,274,1393,168.125,-21.625,2.40039670020358,3,3.82549129509101,0,0.89597350358963,2,0.0487804878048781,51.4,43.69,163.088586375396,33,0.127318788962617,0,0.333333333333333,0.107293455033178,5787,10,200,0.907443523406982,1,1,tiny_isolated_connected_block_cells9_area23.3km2_tc8,1,0,0,NaN,NaN,
LLC_445_0436,445,436,-71.125,21.125,1.60469805513162,2,0,0,0.89597350358963,2,0.0487804878048781,56.54,44.975,161.023423492843,33,0.0840876742540723,0,0.428571428571429,0.102125167700047,5801,10,200,13.3108224868774,1,1,tiny_isolated_connected_block_cells3_area22.4km2_tc2,1,0,0,NaN,NaN,
LLC_446_0435,446,435,-71.375,21.375,1.60141780897874,2,3.49505307174238,1.63999998569489,0.89597350358963,2,0.0487804878048781,56.54,44.975,173.559775716749,33,0.083883312737677,0,0.428571428571429,0.102033205017669,5802,10,200,17.2844123840332,1,1,tiny_isolated_connected_block_cells3_area22.4km2_tc2,1,0,0,NaN,NaN,
LLC_398_1204,398,1204,120.875,9.375,0.849294682793204,1,0,0,0.921327412128448,3,0.0731707317073171,51.4,43.433,191.049263006737,33,0.0285416711983624,0.0977035267116395,0.333333333333333,0.101925162723919,5804,10,200,11.7673835754395,1,1,tiny_isolated_connected_block_cells1_area0.8km2_tc3,1,0,0,NaN,NaN,
LLC_549_0472,549,472,-62.125,47.125,0.584153997114853,1,3.4300000667572,3.4300000667572,0.791626989841461,4,0.0975609756097561,41.12,36.2884,14.0277835908214,33,0.00344490335410028,0.173488269711265,0.142857142857143,0.0923740858224227,5832,10,200,13.5608730316162,1,1,tiny_isolated_connected_block_cells7_area105.4km2_tc5,1,0,0,NaN,NaN,
LLC_306_1391,306,1391,167.625,-13.625,1.67281222112875,2,1.17495858127492,0,0.914940655231476,2,0.0487804878048781,51.4,42.405,174.918558507206,33,0.0882740569406094,0,0.333333333333333,0.0897233256232742,5839,10,200,4.34391117095947,1,1,tiny_isolated_connected_block_cells6_area13.4km2_tc5,1,0,0,NaN,NaN,
LLC_306_1390,306,1390,167.375,-13.625,1.67269138066608,2,4.47794681267268,0,0.914940655231476,2,0.0487804878048781,51.4,42.405,159.784269110178,33,0.0882667248097645,0,0.333333333333333,0.089720026164394,5840,10,200,7.45416402816772,1,1,tiny_isolated_connected_block_cells6_area13.4km2_tc5,1,0,0,NaN,NaN,
LLC_284_1440,284,1440,179.875,-19.125,1.6260924872138,2,4.09989648651483,0,1.35217048274962,2,0.0487804878048781,51.4,42.405,169.175268213916,33,0.0854142813257953,0,0.333333333333333,0.0884364265966079,5851,10,200,9.88486766815186,1,1,tiny_isolated_connected_block_cells3_area6.5km2_tc2,1,0,0,NaN,NaN,
LLC_499_1221,499,1221,125.125,34.625,1.4148772981168,2,2.48449921208196,0,0.85001403093338,3,0.0731707317073171,38.55,34.695,116.908241074521,33,0.0718163812263121,0.0977035267116395,0.0952380952380953,0.0856844965222105,5855,10,200,6.76719856262207,1,1,tiny_isolated_connected_block_cells3_area4.2km2_tc5,1,0,0,NaN,NaN,
LLC_510_1244,510,1244,130.875,37.375,0.683038403762164,1,0,0,0.837321162223816,3,0.0731707317073171,45.232,37.8304,139.529339221229,33,0.0132644675949453,0.0977035267116395,0.219047619047619,0.077907563959524,5872,10,200,8.70759201049805,1,1,tiny_isolated_connected_block_cells1_area0.7km2_tc3,1,0,0,NaN,NaN,
LLC_439_0402,439,402,-79.625,19.625,0.810071068020155,1,7.82000017166138,7.82000017166138,0.901454567909241,2,0.0487804878048781,55.512,48.316,188.340614624699,33,0.0250649898930597,0,0.40952380952381,0.0727078168804483,5884,10,200,16.8522872924805,1,1,tiny_isolated_connected_block_cells1_area0.8km2_tc2,1,0,0,NaN,NaN,
LLC_314_1297,314,1297,144.125,-11.625,0.842988190573241,1,0,0,0.918402254581451,2,0.0487804878048781,53.97,49.4468,165.160769722868,33,0.0279876839422675,0,0.380952380952381,0.0697373149168775,5888,10,200,10.0714521408081,1,1,tiny_isolated_connected_block_cells1_area0.8km2_tc2,1,0,0,NaN,NaN,
LLC_275_1393,275,1393,168.125,-21.375,0.800959377072514,1,0,0,0.89597350358963,2,0.0487804878048781,51.4,43.69,178.571365666961,33,0.0242465718298958,0,0.333333333333333,0.0609109573234531,5908,10,200,6.75463199615479,1,1,tiny_isolated_connected_block_cells9_area23.3km2_tc8,1,0,0,NaN,NaN,
LLC_443_1013,443,1013,73.125,20.625,1.61037566524765,2,8.2348969934735,8,9.94822025517351,2,0.0487804878048781,39.578,37.522,160.74521185364,33,0.0844407856544021,0,0.114285714285714,0.0551412106873381,5921,10,200,24.096607208252,1,1,tiny_isolated_connected_block_cells6_area539.1km2_tc2,1,0,0,NaN,NaN,
LLC_559_0493,559,493,-56.875,49.625,1.67143974808209,3,2.09372132453632,0,1.21315711515317,2,0.0487804878048781,38.55,36.494,52.3093857472652,33,0.0881907610911641,0,0.0952380952380953,0.0539715567767381,5923,10,200,3.72607564926147,1,1,tiny_isolated_connected_block_cells1_area1.7km2_tc2,1,0,0,NaN,NaN,
LLC_293_1279,293,1279,139.625,-16.875,0.822998803476941,1,8.65999984741211,8.65999984741211,0.908766627311707,2,0.0487804878048781,41.12,37.84325,164.282753171096,33,0.0262191259059321,0,0.142857142857143,0.0332271780862409,5941,10,200,17.4875545501709,1,1,tiny_isolated_connected_block_cells4_area231.1km2_tc2,1,0,0,NaN,NaN,
LLC_552_0475,552,475,-61.375,47.875,0.578246492379862,1,0,0,0.791626989841461,2,0.0487804878048781,40.092,36.751,113.418321529808,33,0.00283901281854951,0,0.123809523809524,0.0198489843397758,5953,10,200,9.15748691558838,1,1,tiny_isolated_connected_block_cells7_area105.4km2_tc5,1,0,0,NaN,NaN,
LLC_410_0374,410,374,-86.625,12.375,0.840945198432242,1,6.19999980926514,6.19999980926514,7.39097738265991,2,0.0487804878048781,35.98,34.695,155.154869567037,33,0.0278078128279559,0,0.0476190476190476,0.0196563729154373,5954,10,200,18.8734722137451,1,1,tiny_isolated_connected_block_cells1_area0.8km2_tc2,1,0,0,NaN,NaN,
LLC_424_1207,424,1207,121.625,15.875,52.1638576768331,63,6.26716752470294,0,2.2339877290969,50,1.21951219512195,79.67,46.1272450331126,8.75753413762583,33,0.573209146397504,0.962225185885254,0.857142857142857,0.771405618804407,49,10,200,7.18154621124268,1,1,weak_ocean_contact_no_edge_neighbor,1,0,0,0,0,
LLC_423_1207,423,1207,121.625,15.625,14.0824547109135,17,6.49440140858621,1.5,2.56028200825915,53,1.29268292682927,79.67,46.0635668789809,8.4994588586317,33,0.368897016955855,0.981637513409912,0.857142857142857,0.687230091565528,402,10,200,1.58030414581299,1,1,weak_ocean_contact_no_edge_neighbor,1,0,0,0,0,
LLC_456_1207,456,1207,121.625,23.875,5.50463978657985,7,7.5511743294303,1.5,1.37677718307126,44,1.07317073170732,71.96,45.1340952380952,8.7181270807991,33,0.232507522702638,0.919716869754539,0.714285714285715,0.57965799026086,1297,10,200,2.37145709991455,1,1,weak_ocean_contact_no_edge_neighbor,1,0,0,0,0,
LLC_457_1207,457,1207,121.625,24.125,2.35696863880957,3,8.03029786674456,7.19999980926514,1.65761487339852,43,1.04878048780488,71.96,45.1242258064516,8.10200115864234,33,0.125234271795023,0.912084564921236,0.714285714285715,0.528332105419112,1873,10,200,2.06339693069458,1,1,weak_ocean_contact_no_edge_neighbor,1,0,0,0,0,
LLC_436_1208,436,1208,121.875,18.875,6.51225474136896,8,4.32076880384537,0,0.904015302658081,24,0.585365853658537,71.96,47.288,47.9138227973173,33,0.255863552153613,0.720090839444168,0.714285714285715,0.51031779138965,2098,10,200,1.36072587966919,1,1,weak_ocean_contact_no_edge_neighbor,1,0,0,0,0,EST_0095
