grid_id,grid_row,grid_col,lon,lat,lowlying_area_km2,lowlying_sample_count,mean_elevation_m,min_elevation_m,mean_coast_distance_km,tc_landfall_count,tc_landfall_per_year,tc_landfall_max_wind_ms,tc_landfall_mean_wind_ms,nearest_landfall_km,impact_min_wind_ms,score_lowland_area,score_landfall,score_wind,screen_score,rank_grid,low_elevation_threshold_m,coast_buffer_km,osm_coast_distance_km,osm_coast_within_inland_cap,osm_coast_contact_cell,ocean_connected_cell,ocean_sample_count,landcover_sample_count,population_sum_2020,population_density_per_lowland_km2,estuary_proxy_id,model_domain_id
LLC_405_1212,405,1212,122.875,11.125,32.9416808963631,39,4.83073721247848,1,1.88427137020782,21,0.51219512195122,84.81,44.7655925925926,3.89477787199802,33,0.500436793591619,0.676675651554598,0.952380952380953,0.638723960595211,726,10,200,8.32594203948975,1,1,1,0,0,0,0,EST_0100,GTC_0008
LLC_440_1144,440,1144,105.875,19.875,532.491977735999,658,2.96108292016993,0,9.57761617474061,10,0.24390243902439,46.26,36.9052,43.7575695050744,33,0.947188861595489,0.44126673818796,0.238095238095238,0.63845596870744,727,10,200,7.26594686508179,1,1,1,0,0,0,0,EST_0076,GTC_0026
LLC_497_0409,497,409,-77.875,34.125,244.991691049318,344,5.01273223441121,-0.270000010728836,2.86409293454378,14,0.341463414634146,51.4,40.4430243902439,3.60839967722827,33,0.821643842819384,0.546602569732902,0.333333333333333,0.638380757161884,728,10,200,0.506713807582855,1,1,1,0,0,0,0,EST_0019,GTC_0024
LLC_498_1254,498,1254,133.375,34.375,66.697440978522,94,3.29744516405592,-1.00999999046326,2.17712023330415,26,0.634146341463415,56.54,39.3253559322034,3.60470878213587,33,0.612401238538976,0.746228600043274,0.428571428571429,0.638357711645563,729,10,200,0.0954055711627007,1,1,1,0,0,0,0,EST_0108,GTC_0017
LLC_483_0371,483,371,-87.375,30.625,126.629716488814,171,3.96451221311616,-1.36000001430511,13.9122067369198,13,0.317073170731707,71.96,43.9387096774194,12.2779619197369,33,0.715232185688536,0.523170984981065,0.714285714285715,0.638265734695125,730,10,200,18.4379386901855,1,1,1,0,0,0,0,EST_0018,GTC_0010
LLC_409_0385,409,385,-83.875,12.125,471.177132514633,560,3.95987533232578,0,14.9028670633193,7,0.170731707317073,64.764,47.7031538461538,13.8700882574086,33,0.927389281767141,0.333112440078278,0.580952380952381,0.637713009969382,731,10,200,20.2463912963867,1,1,1,0,0,0,0,EST_0025,GTC_0028
LLC_503_0414,503,414,-76.625,35.625,570.716170913691,816,1.86329939758059,-5.65999984741211,10.761407408882,9,0.219512195121951,48.83,39.6808,20.6086373046106,33,0.958410956932245,0.408897183077904,0.285714285714286,0.637700946707815,732,10,200,19.608024597168,1,1,1,0,0,0,0,EST_0016,GTC_0035
LLC_455_1190,455,1190,117.375,23.625,79.5995230200933,101,4.83397282616013,0,1.46498158200676,21,0.51219512195122,61.68,39.8020512820513,18.0422472758766,33,0.64069126608587,0.676675651554598,0.523809523809524,0.637552758931909,733,10,200,0.849019885063171,1,1,1,0,0,0,0,EST_0077,GTC_0014
LLC_410_1204,410,1204,120.875,12.375,37.8118711582939,45,4.51128753823249,1,2.42866615171242,24,0.585365853658537,74.53,43.8270666666667,8.77072241111923,33,0.522181229551247,0.720090839444168,0.761904761904762,0.637303603361442,734,10,200,12.4605541229248,1,1,1,0,0,0,0,EST_0098,GTC_0002
LLC_448_1167,448,1167,111.625,21.875,74.3034960088531,93,5.43376156432281,0,4.48519600525313,23,0.560975609756098,59.11,41.1104814814815,15.9101986896682,33,0.62966904148726,0.706226740099915,0.476190476190476,0.637270336137804,735,10,200,15.3159055709839,1,1,1,0,0,0,0,EST_0083,GTC_0009
LLC_442_1161,442,1161,110.125,20.375,33.887958577328,42,6.28707075756668,0.5,1.37435153193918,29,0.707317073170732,68.362,40.9324594594595,8.73750476692754,33,0.504896198628079,0.782011483099541,0.647619047619048,0.637150739765309,736,10,200,11.6828317642212,1,1,1,0,0,0,0,EST_0081,GTC_0005
LLC_492_1241,492,1241,130.125,32.875,59.2795760283002,82,3.2038930255534,0,1.74565721705024,26,0.634146341463415,59.11,42.467303030303,7.53687599736486,33,0.59358033532853,0.746228600043274,0.476190476190476,0.637031162343719,737,10,200,0.386656701564789,1,1,1,0,0,0,0,,GTC_0011
LLC_473_1205,473,1205,121.125,28.125,135.019400631255,178,3.45938382095238,0.850000023841858,3.16319532912645,15,0.365853658536585,63.222,41.2552631578947,12.570784815923,33,0.725556765749426,0.568521353444916,0.552380952380952,0.636766228822351,738,10,200,0.551392436027527,1,1,1,0,0,0,0,EST_0080,GTC_0007
LLC_500_1268,500,1268,136.875,34.875,105.868769655123,150,3.98989799542977,-1,1.63967428893832,21,0.51219512195122,53.97,39.4378181818182,28.2675508846354,33,0.686441491984475,0.676675651554598,0.380952380952381,0.63671178915771,739,10,200,2.09827947616577,1,1,1,0,0,0,0,EST_0107,GTC_0017
LLC_412_1214,412,1214,123.375,12.875,8.38912352299431,10,3.17078812960741,0,0.95469220918115,40,0.975609756097561,87.38,49.7731650485437,28.4553474890342,33,0.292030599435114,0.888101195690761,1,0.636654248022106,740,10,200,10.0566272735596,1,1,1,0,0,0,0,,GTC_0006
LLC_401_1219,401,1219,124.625,10.125,39.8222035375511,47,4.181231330704,0,1.24069962771671,18,0.439024390243902,86.352,46.26,13.9629481872281,33,0.530370923377266,0.626885699978363,0.980952380952381,0.636564052653972,741,10,200,1.69335997104645,1,1,1,0,0,0,0,,GTC_0020
LLC_406_1211,406,1211,122.625,11.375,26.990339959677,32,5.76550560386413,0,8.03540044299678,23,0.560975609756098,84.81,45.0768301886792,23.7533256310453,33,0.469172530307692,0.706226740099915,0.952380952380953,0.63647547753557,742,10,200,15.6209564208984,1,1,1,0,0,0,0,EST_0100,GTC_0008
LLC_406_1223,406,1223,125.625,11.375,25.3105008330835,30,6.11848638374106,0,1.61166401919272,23,0.560975609756098,86.352,47.7298596491228,3.89266397483263,33,0.45913547788141,0.706226740099915,0.980952380952381,0.636244518229457,743,10,200,0.804975867271423,1,1,1,0,0,0,0,EST_0096,GTC_0006
LLC_466_0330,466,330,-97.625,26.375,631.374978846165,819,6.49891767695383,0,17.7886525403035,7,0.170731707317073,56.54,40.6257692307692,8.70334635602241,33,0.974764383276825,0.333112440078278,0.428571428571429,0.636174662791597,744,10,200,39.4768409729004,1,0,0,0,0,0,0,EST_0015,GTC_0033
LLC_281_1201,281,1201,120.125,-19.875,116.489920362437,144,6.32821352129581,0,2.94120224959764,15,0.365853658536585,66.82,46.8056307692308,8.32044574856591,33,0.701807458208985,0.568521353444916,0.619047619047619,0.636079040429152,745,10,200,4.30868101119995,1,1,1,0,0,0,0,EST_0088,GTC_0016
LLC_451_1088,451,1088,91.875,22.625,253.462216041775,319,6.10766191940616,1,17.8468361731427,9,0.219512195121951,69.39,44.0656153846154,18.1769592241133,33,0.827134118787413,0.408897183077904,0.666666666666667,0.635769226685497,746,10,200,22.3389835357666,1,1,1,0,0,0,0,EST_0072,GTC_0019
LLC_471_0399,471,399,-80.375,27.625,375.152511462506,492,5.95841643149943,0,6.13981004983604,8,0.195121951219512,64.25,43.46384,8.6958707607784,33,0.890517884140424,0.373114300021637,0.571428571428571,0.635693053586131,747,10,200,2.6133143901825,1,1,1,0,0,0,0,,GTC_0030
LLC_502_0412,502,412,-77.125,35.375,306.72783025632,437,7.18375311220255,-0.540000021457672,19.0054217710262,12,0.292682926829268,51.4,39.9607659574468,29.5928486115631,33,0.857957115994824,0.498002193004707,0.333333333333333,0.635281579399554,748,10,200,13.5055999755859,1,1,1,0,0,0,0,EST_0016,GTC_0035
LLC_400_1219,400,1219,124.625,9.875,48.3232565280759,57,4.37781377385978,0,1.77741599293703,16,0.390243902439024,86.352,46.4955833333333,19.3705006662305,33,0.561048971720454,0.589110885863617,0.980952380952381,0.635259248762508,749,10,200,6.14808225631714,1,1,1,0,0,0,0,,GTC_0020
LLC_451_1077,451,1077,89.125,22.625,564.706978937977,711,1.92074683405809,0,61.7040044633803,7,0.170731707317073,59.11,45.2049473684211,34.3928306752205,33,0.956697376438774,0.333112440078278,0.476190476190476,0.635187366857331,750,10,200,26.5217437744141,1,1,1,0,0,0,0,EST_0069,GTC_0018
LLC_447_1089,447,1089,92.125,21.625,210.376927030851,263,2.98053482129359,-2.5,5.45712334315661,10,0.24390243902439,69.39,42.919,3.7952380814647,33,0.797049641728506,0.44126673818796,0.666666666666667,0.635179034053012,751,10,200,8.17034435272217,1,1,1,0,0,0,0,EST_0072,GTC_0019
LLC_449_1077,449,1077,89.125,22.125,563.596076069354,707,4.15868234964887,0,12.1341395477249,7,0.170731707317073,59.11,45.7174444444445,8.7284897116877,33,0.956378598850831,0.333112440078278,0.476190476190476,0.635043916942756,752,10,200,0.146308839321136,1,1,1,0,0,0,0,EST_0069,GTC_0018
LLC_447_0368,447,368,-88.125,21.625,276.93281796924,346,3.10639407975025,-2,5.86640781397567,8,0.195121951219512,71.96,49.7552,38.8660896585228,33,0.841442097006405,0.373114300021637,0.714285714285715,0.635037520804394,753,10,200,0.109699003398418,1,1,1,0,0,0,0,EST_0024,GTC_0025
LLC_496_1251,496,1251,132.625,33.875,59.3222637465067,83,4.33339919021055,0,1.92880937825497,27,0.658536585365854,56.54,40.1605333333333,11.8717581042788,33,0.593695138921354,0.758579898347703,0.428571428571429,0.634880486139405,754,10,200,1.95414793491364,1,1,1,0,0,0,0,,GTC_0011
LLC_451_1087,451,1087,91.625,22.625,208.863901510655,263,4.94101666575065,0,3.71840555860001,10,0.24390243902439,69.39,43.6702307692308,30.790347744456,33,0.79588464658156,0.44126673818796,0.666666666666667,0.634654786236886,755,10,200,2.62719702720642,1,1,1,0,0,0,0,EST_0072,GTC_0019
LLC_449_1074,449,1074,88.375,22.125,717.456383602324,900,2.69496144470012,0,14.8041444922198,6,0.146341463414634,59.11,46.1315,19.6289683627169,33,0.995461200700626,0.287762071614427,0.476190476190476,0.634490940389624,756,10,200,12.7121229171753,1,1,1,0,0,0,0,EST_0070,GTC_0018
LLC_312_1259,312,1259,134.625,-12.125,566.228844827774,673,3.47730250903905,-0.5,8.77168576237089,6,0.146341463414634,65.278,39.3012307692308,50.1203679911736,33,0.957133066635678,0.287762071614427,0.590476190476191,0.634386137203255,757,10,200,3.30942487716675,1,1,1,0,0,0,0,EST_0116,GTC_0041
LLC_435_1206,435,1206,121.375,18.625,30.1903157491786,37,4.52381712681826,0,1.97735610198839,28,0.682926829268293,71.96,46.5141758241758,26.8148116083044,33,0.486727381824862,0.770497727197125,0.714285714285715,0.634369269842895,758,10,200,13.2170486450195,1,1,1,0,0,0,0,EST_0095,GTC_0004
LLC_450_1074,450,1074,88.375,22.375,716.176548276152,900,2.86868762471603,0.839999973773956,29.6357783025747,6,0.146341463414634,59.11,46.1315,28.1224976035478,33,0.995172054659818,0.287762071614427,0.476190476190476,0.63436082467126,759,10,200,37.6485900878906,1,0,0,0,0,0,0,EST_0070,GTC_0018
LLC_433_0368,433,368,-88.125,18.125,359.831086777824,440,3.01344768477159,-0.5,7.50319869176275,6,0.146341463414634,77.1,44.4096,75.1878319489924,33,0.883773995965233,0.287762071614427,0.80952380952381,0.634231698258697,760,10,200,2.45088577270508,1,1,1,0,0,0,0,EST_0027,GTC_0032
LLC_452_1076,452,1076,88.875,22.875,713.575997342216,900,4.70564069222561,0.5,87.2080213868807,6,0.146341463414634,59.11,45.8602222222222,49.1327382648416,33,0.994582933893979,0.287762071614427,0.476190476190476,0.634095720326633,761,10,200,64.2800827026367,1,0,0,0,0,0,0,EST_0070,GTC_0018
LLC_496_1253,496,1253,133.125,33.875,62.8382233142123,88,3.38795190171247,-0.00999999977648258,1.92780561135956,26,0.634146341463415,56.54,39.656406779661,26.7334422911442,33,0.602882336272949,0.746228600043274,0.428571428571429,0.634074205625851,762,10,200,5.16843891143799,1,1,1,0,0,0,0,EST_0108,GTC_0017
LLC_280_1199,280,1199,119.625,-20.125,145.49301598611,180,5.86388988509744,0,3.11492751940026,13,0.317073170731707,66.82,46.9282,3.81314332275678,33,0.737586737830092,0.523170984981065,0.619047619047619,0.634039568873111,763,10,200,5.58966875076294,1,1,1,0,0,0,0,EST_0088,GTC_0016
LLC_452_1077,452,1077,89.125,22.875,712.783353644254,899,4.40720657181831,1,86.7431438819622,6,0.146341463414634,59.11,45.8602222222222,49.1657722261263,33,0.994402944453519,0.287762071614427,0.476190476190476,0.634014725078426,764,10,200,49.7170562744141,1,0,0,0,0,0,0,EST_0069,GTC_0018
LLC_453_1078,453,1078,89.375,23.125,712.255331245198,900,4.02356037403259,0,97.9704143787247,6,0.146341463414634,59.11,45.1463333333333,38.5310441264324,33,0.99428293289575,0.287762071614427,0.476190476190476,0.63396071987743,765,10,200,73.4834213256836,1,0,0,0,0,0,0,EST_0069,GTC_0018
LLC_454_1078,454,1078,89.375,23.375,708.552090038281,897,5.1833883910797,1.5,120.671171542461,6,0.146341463414634,59.11,44.204,48.5671371165836,33,0.993438736851547,0.287762071614427,0.476190476190476,0.633580831657538,766,10,200,101.293968200684,1,0,0,0,0,0,0,,GTC_0018
LLC_448_1156,448,1156,108.875,21.875,74.2962816412215,93,5.00938232513538,0,6.87187905853483,20,0.48780487804878,64.25,40.6574,19.894970123299,33,0.629653504014056,0.660876371636064,0.571428571428571,0.633408911175037,767,10,200,8.43943023681641,1,1,1,0,0,0,0,,GTC_0005
LLC_403_1221,403,1221,125.125,10.625,28.7519270985458,34,5.03741669111574,2,2.7364914529171,21,0.51219512195122,86.352,46.0560317460317,3.89768918938418,33,0.479070623622168,0.676675651554598,0.980952380952381,0.633394898394672,768,10,200,2.13866066932678,1,1,1,0,0,0,0,,GTC_0023
LLC_452_1171,452,1171,112.625,22.875,90.3504726098658,114,6.65810528806471,1,53.8058733021142,20,0.48780487804878,59.11,38.7664210526316,61.9178294247562,33,0.660996967107169,0.660876371636064,0.476190476190476,0.633227755281223,769,10,200,91.8804092407227,1,0,0,0,0,0,0,,GTC_0009
LLC_480_1207,480,1207,121.625,29.875,536.47764181657,719,2.93279967937735,0,12.9152750532082,8,0.195121951219512,53.97,39.4495,58.427289580079,33,0.948395930327274,0.373114300021637,0.380952380952381,0.633166745798785,770,10,200,14.4648866653442,1,1,1,0,0,0,0,EST_0079,GTC_0042
LLC_446_1089,446,1089,92.125,21.375,173.860966669875,217,4.65226178410383,0,6.53836596044587,11,0.268292682926829,69.39,43.42272,15.3945413492664,33,0.766293398011338,0.470817826733276,0.666666666666667,0.633159159798413,771,10,200,10.4749774932861,1,1,1,0,0,0,0,EST_0072,GTC_0019
LLC_473_1203,473,1203,120.625,28.125,128.319129180228,169,5.39291324807651,0.5,4.49466270196512,15,0.365853658536585,63.222,41.28705,29.406132981652,33,0.717364748311716,0.568521353444916,0.552380952380952,0.633079820975381,772,10,200,24.5946617126465,1,1,1,0,0,0,0,EST_0080,GTC_0007
LLC_299_0919,299,919,49.625,-15.375,185.020750798344,223,4.72990619536826,0,3.990372813422,10,0.24390243902439,71.96,47.4736111111111,14.1552920356145,33,0.776326514589585,0.44126673818796,0.714285714285715,0.632996483983354,773,10,200,12.0037527084351,1,1,1,0,0,0,0,EST_0058,GTC_0036
LLC_452_1078,452,1078,89.375,22.875,702.468442573081,886,2.20540361797631,0,78.0788282211664,6,0.146341463414634,59.11,45.6107368421053,34.3159045459429,33,0.992042289058432,0.287762071614427,0.476190476190476,0.632952430150637,774,10,200,45.6965675354004,1,0,0,0,0,0,0,EST_0069,GTC_0018
LLC_419_1206,419,1206,121.375,14.625,12.4962575525194,15,3.7085887254799,1,30.5554844928455,44,1.07317073170732,71.96,45.5353442622951,16.073145669655,33,0.350876488704657,0.919716869754539,0.714285714285715,0.632924024961769,775,10,200,24.8236465454102,1,1,1,0,0,0,0,,GTC_0002
LLC_452_1079,452,1079,89.625,22.875,701.680024212428,885,2.42310334628061,0,61.4807731185492,6,0.146341463414634,59.11,45.0007,11.3383194825793,33,0.991860431209025,0.287762071614427,0.476190476190476,0.632870594118404,776,10,200,49.931095123291,1,0,0,0,0,0,0,EST_0069,GTC_0018
LLC_451_1073,451,1073,88.125,22.625,700.580995247251,882,4.48565086324567,0.5,45.2124741034676,6,0.146341463414634,59.11,46.1315,38.5928474340328,33,0.991606586661028,0.287762071614427,0.476190476190476,0.632756364071805,777,10,200,64.7108993530273,1,0,0,0,0,0,0,EST_0070,GTC_0018
LLC_497_1258,497,1258,134.375,34.125,90.4758945321398,127,5.68341830693382,0,7.74620934708342,24,0.585365853658537,50.372,38.6035416666667,25.1240311218414,33,0.661219472809092,0.720090839444168,0.314285714285714,0.632727955684616,778,10,200,10.7348728179932,1,1,1,0,0,0,0,EST_0108,GTC_0017
LLC_400_1216,400,1216,123.875,9.875,46.6265760373158,55,4.90422635510791,0,1.24224539923206,16,0.390243902439024,86.352,46.9817872340425,16.1453296861982,33,0.555372169032218,0.589110885863617,0.980952380952381,0.632704687552802,779,10,200,1.52769410610199,1,1,1,0,0,0,0,,GTC_0020
LLC_442_1162,442,1162,110.375,20.375,29.8530494867437,37,6.09560303386972,0,1.89353133407392,30,0.731707317073171,68.362,40.9791780821918,15.472731005116,33,0.484964235788103,0.793147670011546,0.647619047619048,0.632635831252122,780,10,200,7.24417304992676,1,1,1,0,0,0,0,EST_0081,GTC_0005
LLC_452_1075,452,1075,88.625,22.875,699.30958670351,882,6.50477747918517,2,85.3771097107908,6,0.146341463414634,59.11,45.8602222222222,33.156890523801,33,0.991312430749927,0.287762071614427,0.476190476190476,0.632623993911809,781,10,200,80.5114364624023,1,0,0,0,0,0,0,EST_0070,GTC_0018
LLC_431_0366,431,366,-88.625,17.625,273.061240793334,333,5.68058252440935,-1,36.5596790312687,7,0.170731707317073,77.1,45.8394545454545,25.1589360458205,33,0.83916717195733,0.333112440078278,0.80952380952381,0.632298774840681,782,10,200,35.221435546875,1,0,0,0,0,0,0,EST_0027,GTC_0032
LLC_411_0386,411,386,-83.625,12.625,265.385481740641,316,3.89617303800378,0,2.89038066343125,8,0.195121951219512,71.96,48.8483571428571,21.0911914731722,33,0.834560321623282,0.373114300021637,0.714285714285715,0.631940721881989,783,10,200,8.68208408355713,1,1,1,0,0,0,0,EST_0025,GTC_0028
LLC_279_1196,279,1196,118.875,-20.375,162.223184099986,201,5.64484965512482,2.10999989509583,6.12070117410464,12,0.292682926829268,66.82,47.9789508196721,3.80999708275723,33,0.755124161061393,0.498002193004707,0.619047619047619,0.631863892536652,784,10,200,8.72187900543213,1,1,1,0,0,0,0,EST_0088,GTC_0016
LLC_451_0389,451,389,-82.875,22.625,239.887303983845,302,4.29879004163024,0,3.58956974380519,9,0.219512195121951,69.39,48.0406428571429,13.126287244826,33,0.818243326005199,0.408897183077904,0.666666666666667,0.631768369933501,785,10,200,4.3558497428894,1,1,1,0,0,0,0,EST_0030,GTC_0031
LLC_468_0395,468,395,-81.375,26.875,196.633177590666,256,6.81013599780045,0,50.195567485682,9,0.219512195121951,74.53,45.8571351351351,52.0350225169161,33,0.786146762965033,0.408897183077904,0.761904761904762,0.631610630851141,786,10,200,44.0922737121582,1,0,0,0,0,0,0,EST_0014,GTC_0015
LLC_453_1079,453,1079,89.625,23.125,688.514714769328,870,3.58723651271271,0.5,85.4445896398241,6,0.146341463414634,59.11,43.5690588235294,20.9178714328844,33,0.988793171972886,0.287762071614427,0.476190476190476,0.631490327462141,787,10,200,76.3229751586914,1,0,0,0,0,0,0,EST_0069,GTC_0018
LLC_451_1074,451,1074,88.375,22.625,687.872915226218,866,4.48430833155217,0.0599999986588955,52.2779408256087,6,0.146341463414634,59.11,45.5343529411765,13.1285449818278,33,0.988642151953553,0.287762071614427,0.476190476190476,0.631422368453441,788,10,200,63.9739227294922,1,0,0,0,0,0,0,EST_0070,GTC_0018
LLC_450_1075,450,1075,88.625,22.375,686.739147501834,863,2.04918188707015,0,33.4522273516495,6,0.146341463414634,59.11,46.4414117647059,28.1224976035478,33,0.988375024163979,0.287762071614427,0.476190476190476,0.631302160948133,789,10,200,32.5820274353027,1,1,1,0,0,0,0,EST_0070,GTC_0018
LLC_451_1084,451,1084,90.875,22.625,199.288239198594,251,3.48278693808716,0,5.21908897742133,10,0.24390243902439,69.39,44.8520869565217,28.1213434700091,33,0.788310927058715,0.44126673818796,0.666666666666667,0.631246612451606,790,10,200,28.5275821685791,1,1,1,0,0,0,0,EST_0069,GTC_0018
LLC_281_0859,281,859,34.625,-19.875,685.502917571712,847,4.97928394263814,0.5,5.15394788943251,6,0.146341463414634,59.11,42.2214285714286,25.1552000583698,33,0.988083252853047,0.287762071614427,0.476190476190476,0.631170863858213,791,10,200,11.8728656768799,1,1,1,0,0,0,0,EST_0054,GTC_0043
LLC_499_0411,499,411,-77.375,34.625,288.877971137961,408,5.79715554662836,-0.540000021457672,7.97065954949699,12,0.292682926829268,51.4,40.2321818181818,3.60033999368763,33,0.848266404952337,0.498002193004707,0.333333333333333,0.630920759430434,792,10,200,0.0209768991917372,1,1,1,0,0,0,0,EST_0016,GTC_0035
LLC_277_1191,277,1191,117.625,-20.875,122.298583580846,152,5.52172430074103,0,8.35014112640722,14,0.341463414634146,66.82,47.171935483871,8.73446005886285,33,0.709633301886099,0.546602569732902,0.619047619047619,0.630833156599048,793,10,200,15.5857744216919,1,1,1,0,0,0,0,EST_0090,GTC_0027
LLC_433_0367,433,367,-88.375,18.125,341.799518673823,418,6.1223407890752,0.239999994635582,17.9729522257568,6,0.146341463414634,77.1,44.4096,76.2056912328401,33,0.875460372994765,0.287762071614427,0.80952380952381,0.630490567921986,794,10,200,22.8866271972656,1,1,1,0,0,0,0,EST_0027,GTC_0032
LLC_448_1082,448,1082,90.375,21.875,197.166547254458,247,2.47207832838637,0,1.89574708633348,10,0.24390243902439,69.39,45.0606666666667,52.9142334928973,33,0.786583841561056,0.44126673818796,0.666666666666667,0.630469423977659,795,10,200,0.047346755862236,1,1,1,0,0,0,0,EST_0069,GTC_0018
LLC_491_1247,491,1247,131.625,32.625,47.1344285539759,65,4.7653349647365,0,3.13565023456183,28,0.682926829268293,59.11,42.0600789473684,18.1774761278057,33,0.557092291785661,0.770497727197125,0.476190476190476,0.630319193610969,796,10,200,8.84426975250244,1,1,1,0,0,0,0,,GTC_0011
LLC_446_1158,446,1158,109.375,21.375,37.6387035246016,47,3.5610358613839,0,1.84361685760666,26,0.634146341463415,68.362,41.3154647887324,13.2373625862463,33,0.521456043812071,0.746228600043274,0.647619047619048,0.630289516875598,797,10,200,9.01462745666504,1,1,1,0,0,0,0,EST_0081,GTC_0005
LLC_455_1082,455,1082,90.375,23.625,675.688698314437,857,3.91325490002474,0,98.6153871056798,6,0.146341463414634,59.11,43.7242666666667,35.9232777815175,33,0.985748113477686,0.287762071614427,0.476190476190476,0.630120051139301,798,10,200,133.717819213867,1,0,0,0,0,0,0,,GTC_0018
LLC_400_1223,400,1223,125.625,9.875,44.9380013928354,53,3.28349428642398,0,1.14357515972632,16,0.390243902439024,86.352,46.0263636363636,35.870178627214,33,0.549518038346883,0.589110885863617,0.980952380952381,0.630070328744401,799,10,200,0.173192396759987,1,1,1,0,0,0,0,EST_0097,GTC_0023
LLC_496_0405,496,405,-78.875,33.875,223.673836050463,313,6.81535674166141,0.119999997317791,13.5616795266427,11,0.268292682926829,61.68,42.4352352941176,34.7365356841177,33,0.806943251307041,0.470817826733276,0.523809523809524,0.630023022352908,800,10,200,15.1139822006226,1,1,1,0,0,0,0,EST_0017,GTC_0024
LLC_409_1218,409,1218,124.375,12.125,7.57165430809919,9,5.28337371292205,2.35999989509583,1.10299166104548,40,0.975609756097561,87.38,49.5386213592233,13.871336287454,33,0.277258137677359,0.888101195690761,1,0.630006640231116,801,10,200,6.71349287033081,1,1,1,0,0,0,0,EST_0096,GTC_0006
LLC_432_0367,432,367,-88.375,17.875,264.532254276703,323,6.54964204651747,0.589999973773956,11.7671863005957,7,0.170731707317073,77.1,45.354380952381,57.9498750239594,33,0.834040053544122,0.333112440078278,0.80952380952381,0.629991571554738,802,10,200,17.2580261230469,1,1,1,0,0,0,0,EST_0027,GTC_0032
LLC_452_1087,452,1087,91.625,22.875,195.842760076151,247,5.49517341333435,2,15.5108476337798,10,0.24390243902439,69.39,43.7661481481481,18.1449151869247,33,0.785496868149231,0.44126673818796,0.666666666666667,0.629980285942338,803,10,200,19.0941925048828,1,1,1,0,0,0,0,EST_0072,GTC_0019
LLC_444_0373,444,373,-86.875,20.875,321.588745465384,400,5.36293366647866,0,6.36141812581444,7,0.170731707317073,71.96,49.73464,8.73506471965474,33,0.86560557197646,0.333112440078278,0.714285714285715,0.629910340563575,804,10,200,1.03162229061127,1,1,1,0,0,0,0,,GTC_0025
LLC_450_1073,450,1073,88.125,22.375,671.612113700999,844,3.40133367469562,0,18.8720749871782,6,0.146341463414634,59.11,46.1315,45.9381097906696,33,0.98476818257369,0.287762071614427,0.476190476190476,0.629679082232503,805,10,200,36.8854713439941,1,0,0,0,0,0,0,EST_0070,GTC_0018
LLC_505_1280,505,1280,139.875,36.125,121.743503978359,175,7.47132522031793,4,39.4622207757856,19,0.463414634146341,52.428,39.4725641025641,19.5878763493128,33,0.708901568188018,0.644306096444542,0.352380952380952,0.629585287119568,806,10,200,49.8258171081543,1,0,0,0,0,0,0,EST_0106,GTC_0022
LLC_500_0412,500,412,-77.125,34.875,283.164224660051,401,7.39920675245096,-12.5900001525879,10.7725441340199,12,0.292682926829268,51.4,40.1248085106383,10.7889517138453,33,0.845037926099898,0.498002193004707,0.333333333333333,0.629467943946837,807,10,200,20.6923694610596,1,1,1,0,0,0,0,EST_0016,GTC_0035
LLC_451_1075,451,1075,88.625,22.625,666.414493621024,839,3.60892688609869,0,60.0224591658889,6,0.146341463414634,59.11,45.8602222222222,13.1285449818278,33,0.983510127245747,0.287762071614427,0.476190476190476,0.629112957334928,808,10,200,56.957347869873,1,0,0,0,0,0,0,EST_0070,GTC_0018
LLC_278_1191,278,1191,117.625,-20.625,156.155170815316,194,2.71296159624097,0,3.40542994611565,12,0.292682926829268,66.82,47.8909615384615,20.964457139429,33,0.748980294865241,0.498002193004707,0.619047619047619,0.629099152748384,809,10,200,4.09065532684326,1,1,1,0,0,0,0,EST_0090,GTC_0027
LLC_433_0366,433,366,-88.625,18.125,335.295523387856,410,5.00690518503068,-0.0500000007450581,33.2286250216186,6,0.146341463414634,77.1,44.5711428571429,75.1027977142069,33,0.872353887064207,0.287762071614427,0.80952380952381,0.629092649253235,810,10,200,35.2626304626465,1,0,0,0,0,0,0,EST_0027,GTC_0032
LLC_405_1217,405,1217,124.125,11.125,16.8850481133391,20,6.74662258932997,0,1.23934240391554,27,0.658536585365854,86.352,46.3952631578947,3.89448635971322,33,0.396536504015949,0.758579898347703,0.980952380952381,0.629016243289116,811,10,200,10.1413202285767,1,1,1,0,0,0,0,,GTC_0020
LLC_417_1207,417,1207,121.625,14.125,18.3564295637537,22,6.32774183839995,2,2.78969340103779,35,0.853658536585366,71.96,45.8807378640777,3.87229845178738,33,0.409357771275512,0.843932126754913,0.714285714285715,0.628926704918803,812,10,200,12.7731170654297,1,1,1,0,0,0,0,,GTC_0002
LLC_275_1184,275,1184,115.875,-21.375,180.41209698674,225,4.65901274644785,0,6.71439123835476,11,0.268292682926829,66.82,47.0467346938776,8.73186084334172,33,0.772258098739769,0.470817826733276,0.619047619047619,0.628700417983349,813,10,200,11.9278478622437,1,1,1,0,0,4727.29581910511,26.2027652139788,EST_0091,GTC_0027
