lon,lat
-103.250000000093,17.6758444125943
-103.750000000025,17.6758444125943
-103.759572549593,17.6759322997664
-103.776451821744,17.676515939903
-103.793298866379,17.6776459887711
-103.810093158028,17.6793210695293
-103.826814235389,17.681539141484
-103.843441726488,17.6842975021559
-103.859955373172,17.687592790963
-103.876335056264,17.691420993083
-103.892560819476,17.6957774443945
-103.908612894279,17.7006568373158
-103.924471723807,17.7060532270032
-103.940117986281,17.711960038807
-103.955532619399,17.718370076087
-103.970696842592,17.7252755293748
-103.985592180644,17.7326679853575
-104.000200486045,17.7405384374775
-104.014503960576,17.748877296802
-104.028485177858,17.757674403701
-104.042127103775,17.7669190401545
-104.055413117861,17.7765999432267
-104.068327033142,17.7867053180022
-104.08085311588,17.7972228528566
-104.09297610512,17.8081397335609
-104.104681230794,17.8194426597197
-104.711082983716,18.4258444125943
-105,18.4258444125943
-105.009572549665,18.4259322997664
-105.026451821719,18.426515939903
-105.043298866354,18.4276459887711
-105.060093158003,18.4293210695293
-105.076814235364,18.431539141484
-105.093441726464,18.4342975021559
-105.109955373244,18.437592790963
-105.126335056239,18.441420993083
-105.142560819451,18.4457774443945
-105.158612894351,18.4506568373158
-105.174471723782,18.4560532270032
-105.190117986353,18.461960038807
-105.205532619374,18.4683700761768
-105.220696842567,18.4752755294646
-105.235592180716,18.4826679854474
-105.25020048602,18.4905384374775
-105.264503960648,18.498877296802
-105.278485177833,18.507674403701
-105.292127103847,18.5169190402443
-105.305413117836,18.5265999432267
-105.318327033117,18.536705318092
-105.330853115855,18.5472228528566
-105.342976105095,18.5581397335609
-105.354681230769,18.5694426598096
-105.979681230708,19.1944426598096
-105.99570079384,19.2112883536651
-106.006330632326,19.2234722084082
-106.016495878234,19.2359929698167
-106.026184146714,19.2488353830399
-106.035383634098,19.2619838016529
-106.044083132226,19.2754222063421
-106.05227204209,19.289134224488
-106.059940386802,19.3031031501078
-106.067078823698,19.3173119642472
-106.073678655654,19.3317433555516
-106.079731841735,19.3463797416457
-106.085231007069,19.361203290424
-106.090169451943,19.3761959416098
-106.094541159351,19.3913394289436
-106.098340803319,19.4066153024614
-106.101563754324,19.4220049508624
-106.104206085875,19.4374896241466
-106.10626457858,19.4530504567912
-106.107736724497,19.4686684901186
-106.10862073014,19.4843246961013
-106.108915518408,19.5000000000898
-106.108915518408,19.573676947359
-106.229681230723,19.6944426596299
-106.245700793855,19.7112883535753
-106.256330632341,19.7234722083184
-106.266495878248,19.7359929697269
-106.276184146728,19.7488353829501
-106.285383634112,19.7619838015631
-106.29408313224,19.7754222062522
-106.302272042104,19.7891342243981
-106.309940386817,19.803103150018
-106.317078823713,19.8173119641574
-106.323678655668,19.8317433554617
-106.329731841749,19.8463797415559
-106.335231007083,19.8612032903342
-106.340169451957,19.8761959415199
-106.344541159365,19.8913394288538
-106.348340803333,19.9066153023715
-106.351563754338,19.9220049507725
-106.35420608589,19.9374896240568
-106.356264578594,19.9530504567014
-106.357736724512,19.9686684900287
-106.358620730154,19.9843246960115
-106.358915518422,20
-106.358915518422,20.5
-106.358310013807,20.5224620747395
-106.357171012463,20.5381040814768
-106.355444560036,20.5536996643011
-106.353132759915,20.569229822314
-106.350238428776,20.5846756344772
-106.34676509272,20.600018282429
-106.342716983588,20.6152390734819
-106.339750878777,20.6249251929572
-106.340169451957,20.6261959415199
-106.344541159365,20.6413394288538
-106.348340803333,20.6566153023715
-106.351563754338,20.6720049507725
-106.35420608589,20.6874896240568
-106.356264578594,20.7030504567014
-106.357736724512,20.7186684900287
-106.358620730154,20.7343246960115
-106.358915518422,20.75
-106.358915518422,21
-106.358310013807,21.0224620747395
-106.357171012463,21.0381040814768
-106.355444560036,21.0536996643011
-106.353132759915,21.069229822314
-106.350238428776,21.0846756344772
-106.34676509272,21.100018282429
-106.342716983588,21.1152390734819
-106.338099033348,21.1303194635286
-106.332916868198,21.1452410793209
-106.327176801976,21.1599857412864
-106.320885827939,21.1745354851779
-106.314051610728,21.1888725846209
-106.306682476787,21.2029795717751
-106.298787404201,21.2168392596119
-106.290376011952,21.2304347623069
-106.281458548015,21.2437495156306
-106.272045876972,21.2567672977902
-106.262149466653,21.2694722484729
-106.251781374296,21.2818488887891
-106.240954231936,21.2938821395976
-106.229681230723,21.3055573403701
-106.160238571137,21.375
-106.229681230723,21.4444426595401
-106.245700793855,21.4612883534854
-106.256330632341,21.4734722082285
-106.266495878248,21.4859929696371
-106.276184146728,21.4988353828602
-106.285383634112,21.5119838014732
-106.29408313224,21.5254222061624
-106.302272042104,21.5391342243083
-106.309940386817,21.5531031499281
-106.317078823713,21.5673119640676
-106.323678655668,21.5817433553719
-106.329731841749,21.596379741466
-106.335231007083,21.6112032902443
-106.340169451957,21.6261959414301
-106.344541159365,21.6413394287639
-106.348340803333,21.6566153022817
-106.351563754338,21.6720049506827
-106.35420608589,21.6874896239669
-106.356264578594,21.7030504566116
-106.357736724512,21.7186684899389
-106.358620730154,21.7343246959217
-106.358915518422,21.7499999999102
-106.358915518422,22.0736769472691
-107.229681230683,22.9444426595401
-107.245700793815,22.9612883534854
-107.256330632301,22.9734722082285
-107.266495878209,22.9859929696371
-107.276184146689,22.9988353828602
-107.285383634073,23.0119838014732
-107.294083132201,23.0254222061624
-107.302272042065,23.0391342243083
-107.309940386778,23.0531031499281
-107.317078823673,23.0673119640676
-107.323678655629,23.0817433553719
-107.32973184171,23.096379741466
-107.335231007044,23.1112032902443
-107.340169451918,23.1261959414301
-107.344541159326,23.1413394287639
-107.348340803294,23.1566153022817
-107.351563754299,23.1720049506827
-107.35420608585,23.1874896239669
-107.356264578555,23.2030504566116
-107.357736724472,23.2186684899389
-107.358620730115,23.2343246959217
-107.358915518383,23.2499999999102
-107.358915518383,23.75
-107.358310013767,23.7724620748293
-107.357171012423,23.7881040816565
-107.355444559997,23.8036996643909
-107.353132759875,23.8192298224937
