lon,lat
51.6524533584823,7.74430040504581
51.3694155402412,7.74826840953736
51.3567853128951,7.74868296370553
51.3460563464447,7.7494131960088
51.0720340114988,7.77257172852766
51.0607848547997,7.77371494672745
51.0500448365278,7.7751697078665
50.7814561972237,7.81604378889417
50.7728234069486,7.81747648957689
50.7620254712792,7.81960167139507
50.4962999635108,7.87645177559917
50.4802834447789,7.88026907985716
50.2147855962855,7.95010445885465
50.2041064591603,7.95309338043208
49.9369958235174,8.03239875044645
49.9315849275341,8.03405263923553
49.6628681000506,8.11855486354383
49.6610316689294,8.1191378888762
49.3921974412641,8.20529788869654
49.3917557344906,8.20543833102497
49.1237269539919,8.2899791524407
49.1207466407207,8.29093379167894
48.8519850297594,8.37834284405048
48.8439278591273,8.38107162719816
48.5753022402555,8.47569524981764
48.571702357163,8.47698544582913
48.3031594348896,8.57488948310905
48.2937015324006,8.57849361327434
48.0280713190601,8.68415386587944
48.0169997477702,8.68878051392112
47.7551816470343,8.80354210518954
47.7444186968081,8.80848095732752
47.4869344328455,8.93201873400736
47.4767701147069,8.93710351338214
47.2244189204328,9.0686054364867
47.2128956685801,9.0748941483983
46.9669139408283,9.21533802362288
46.9560030801014,9.22184078691789
46.7170545673908,9.37038288986435
46.7056985212529,9.3777621446254
46.4742022534003,9.5348981527102
46.470298755374,9.53758824038537
46.2429860490689,9.69662130093154
46.2422240663568,9.69714892974936
46.0106140799606,9.85587445301563
46.0093588584785,9.85673886857438
45.7785409428992,10.0164670088007
45.7744439671937,10.0193476653764
45.5498394566297,10.1797948627354
45.5423437362846,10.1853088151249
45.3274124611539,10.3480874558902
45.3162532992849,10.3569218253656
45.1133552351661,10.5247740994403
45.1061778187961,10.5309024679276
45.0983241051969,10.5380690828216
44.912196186213,10.7139471041116
44.9077273949934,10.7182620756351
44.9007252420947,10.725417098003
44.8936573550332,10.7331656841511
44.7312898501127,10.9175934574173
44.7225899163757,10.9279344990092
44.7168245497147,10.935376140583
44.7107455071247,10.9438282977875
44.5781298340294,11.1353453270724
44.5742026073968,11.1411713723473
44.5689670116282,11.1494740393433
44.564164480243,11.1577355812945
44.559298380545,11.1668503471047
44.4559517207802,11.3691846578306
44.4529871309318,11.3751682229581
44.44891924128,11.3840487646398
44.4452840702584,11.392817417712
44.4417023440041,11.4024399028899
44.3651031419607,11.6203947670652
44.3631489874495,11.6261657188259
44.3602984529759,11.635493017155
44.3578734911512,11.6446209699039
44.3556165614336,11.6545896261202
44.3089203670879,11.8801801754375
44.3079876879354,11.8849109076509
44.3063610953147,11.8945822371514
44.3051456271007,11.9039192649991
44.3042066538782,11.9140714713412
44.2874782476938,12.1409378865406
44.2870368408161,12.1483201430983
44.2867755694211,12.1579229908345
44.2868703536616,12.1673287110106
44.2873527604951,12.1775088939966
44.3022677048316,12.4032216064472
44.3026332774095,12.4080522462244
44.3036471848607,12.4177943329114
44.30496984452,12.4271185774317
44.3067783779461,12.437167077791
44.350689193871,12.6575943520454
44.3535823237152,12.6705160132025
44.3559760243304,12.6794293572557
44.3589967217445,12.689219145883
44.4299884165694,12.9050940559621
44.4341077536021,12.9167533092858
44.4375692180971,12.925424044823
44.4417331830954,12.9348388232995
44.5393446223452,13.1450827473922
44.5430565726358,13.1527677239463
44.5475470212045,13.1613217867382
44.5526856651556,13.1703044457393
44.6752291952787,13.3758181301626
44.6782250389495,13.3807237329294
44.6836313281843,13.3890337189157
44.6896139453574,13.3975459920922
44.8352221701773,13.5970509441223
44.8446554664378,13.6092997946434
44.8511599458314,13.6170272712873
45.0192336032491,13.8096889872413
45.0299555377861,13.8213537018478
45.0371324828228,13.8285120233534
45.227800442451,14.0121544324443
45.2348315323189,14.0187128082079
45.242844449903,14.0257025137415
45.4527585606528,14.2025056936732
45.4655004753867,14.2127105069143
45.6916496830382,14.3848637182869
45.6959226135294,14.388054533684
45.7049189875342,14.3944103733354
45.9450177836253,14.557959370371
45.9592306703947,14.5671272072377
46.213905775141,14.7225192177479
46.2188376792269,14.7254633740541
46.2284795315161,14.7308770362891
46.4981867548515,14.8763798846541
46.5046074198968,14.879746674629
46.5144794013321,14.8845688720778
46.7993356180932,15.0178441195625
46.8130198182382,15.0238896663645
47.1099923410316,15.1475077101123
47.1197256988542,15.151388552279
47.4241738309392,15.2675063741439
47.4244813471085,15.2676242439786
47.7267982215432,15.3840739584953
47.7279389521013,15.38452142939
48.025544086537,15.5033793370437
48.0269033060443,15.5039338462064
48.319562489452,15.6258555791385
48.321109768176,15.6265156166879
48.6093446273493,15.7523705795877
48.6111027891244,15.7531587234971
48.8930528942761,15.8828636510034
48.8960173835836,15.8842877601482
49.1750864877856,16.0241340075431
49.1762402183366,16.0247217095733
49.4597545216686,16.1715057364328
49.4608243877928,16.1720572623042
49.7467562789285,16.3188239452901
49.7476578894149,16.3192850569502
50.033810122119,16.4651004688259
50.0355955190554,16.4660037212513
50.3223907703421,16.6100499687361
50.3237826983486,16.6107451430084
50.6109042887261,16.7533327947332
50.6111074664893,16.7534339876006
50.8973528747799,16.896411370371
50.8977263750252,16.8965989243595
51.1837620813322,17.0409950726707
51.4700582830083,17.1858672270005
51.4702619724939,17.1859705962064
51.7542266790015,17.3304937526024
51.7551806875941,17.3309858824982
52.037312121192,17.4784857354447
52.3198527016689,17.6264764415172
52.3205711387648,17.6268565564112
52.5978775544538,17.7750523128791
52.6000314366796,17.7762384569682
52.8695737011202,17.9291338827677
52.8722804623311,17.9307276015065
53.1277971705854,18.086796964514
53.1298017135365,18.0880552721856
53.1325259096675,18.0898786753476
53.3681328581559,18.2534709653225
53.3717598510215,18.2561178153944
53.5973276416203,18.4290230582977
53.5999899062978,18.4311407318514
53.8182443847567,18.6112566063573
53.8198168694048,18.6125834558902
54.032827779338,18.7963478535726
54.034461249799,18.797790504399
54.2419059036297,18.9853455066448
54.2430785551488,18.9864240539858
54.4482810278796,19.1784210291924
54.4489385075596,19.1790422162208
54.6518043406523,19.3725852869179
54.6530893726964,19.3738351835223
54.8502930428997,19.5693918736947
54.8520671298509,19.5712000221856
55.0452086757693,19.7735317683228
55.0464736600775,19.7748839325341
55.2368163889629,19.9824994902955
55.2385648272456,19.9844624210357
55.414906166115,20.1882628692032
55.417469738505,20.1913614687361
55.4194149776882,20.1939137036444
55.5679814970394,20.3962153073994
55.5704941333872,20.3998186635798
55.5722072304962,20.4025128261741
55.6957381779476,20.6047356978054
55.6969448203419,20.6067717824263
55.6984798367243,20.609558476731
55.6999100544002,20.6123936357321
55.7969587016988,20.8138047401159
55.7979655333939,20.8159697468532
55.7992079041593,20.8188814994583
55.8003409935147,20.8218320773419
55.872897800118,21.0216566473203
55.8735816845378,21.0236133896847
55.8745307651884,21.0266203544709
55.8753671943909,21.0296565022431
55.9250661716466,21.2240226766951
55.925812838376,21.2271950480569
55.9264169040841,21.2302791471407
55.926905653627,21.2333811077048
55.9521800865713,21.4157845340433
55.9524144510978,21.4176244498715
55.9527185703669,21.4207470303602
55.9529061218905,21.4238776467813
55.9529768771492,21.4270124850853
55.9536482009627,21.5979237778449
55.9536213525191,21.6004047983264
55.9534827712142,21.6035376503746
55.9532275089594,21.6066640653944
55.9528558768749,21.6097802342769
55.9309044156695,21.7686531977156
55.9304798112063,21.7713936211795
55.9298903817748,21.7744802023868
55.9291862706986,21.7775456415711
55.9283683359329,21.7805862039139
55.8860570230023,21.9270330034109
55.8855303497857,21.928785283684
55.884534598885,21.931778986343
55.8834278757031,21.9347383254554
55.882211528332,21.9376596956495
55.8219404532419,22.0752699902057
55.8207437584465,22.0778836467813
55.8193225838853,22.080722790062
55.8177964566403,22.0835137617652
55.7504827951015,22.2014942737127
55.7494462090629,22.2032630141008
55.7477516969543,22.2059674619987
55.7459574188431,22.2086148879779
55.7440655610136,22.2112020665622
55.6698555753471,22.3089811401338
55.6685548706304,22.3106538128791
55.666506187644,22.31313406773
55.6643663106281,22.315545863454
55.6621378464504,22.3178862615855
