lon,lat
95.2500000000845,14.9258444125943
94.7500000000791,14.9258444125943
94.7317244099719,14.9261856590011
94.7153827340776,14.9270699841897
94.6990832339437,14.9285000432088
94.6828457680703,14.9304740935142
94.6666901192726,14.9329897302372
94.6506359707665,14.9360438884298
94.6347028819716,14.9396328469278
94.6189102649712,14.9437522333812
94.6032773606911,14.9483970286561
94.5878232152658,14.9535615740208
94.5725666572486,14.9592395771649
94.5575262745404,14.9654241203737
94.5427203913189,14.9721076687028
94.5281670463741,14.979282079231
94.5138839707876,14.9869386111211
94.4998885661739,14.9950679360402
94.4861978837676,15.0036601495688
94.4728286036955,15.0127047835968
94.4597970142509,15.0221908185411
94.4471189923865,15.0321066970895
94.4348099843941,15.042440338304
94.4228849868665,15.0531791522637
94.411358528691,15.064310055336
94.2998241714186,15.1758444125943
94.0000000000711,15.1758444125943
93.9817244101515,15.1761856590011
93.9653827341634,15.1770699841897
93.9490832341233,15.1785000432088
93.9328457682499,15.1804740935142
93.9166901194523,15.1829897302372
93.9006359708524,15.1860438884298
93.8847028821511,15.1896328469278
93.8689102651508,15.1937522332914
93.8532773607769,15.1983970286561
93.8378232154454,15.203561573931
93.8225666574281,15.2092395770751
93.8075262746262,15.2154241202839
93.7927203914984,15.222107668613
93.7781670465537,15.2292820791412
93.7638839709671,15.2369386110313
93.7498885662598,15.2450679359504
93.7361978839472,15.253660149479
93.7228286037812,15.262704783507
93.7097970143367,15.2721908184513
93.6971189924723,15.2821066969996
93.6848099844798,15.2924403382142
93.6728849870461,15.3031791521739
93.6613585287768,15.3143100552461
93.5363585287755,15.4393100551563
93.5265208995345,15.4494562493712
93.5157826989298,15.4612883535753
93.5054821493886,15.4734722083184
93.4956318003727,15.4859929697269
93.4862436530764,15.4988353829501
93.4773291455155,15.5119838015631
93.4688991386469,15.5254222062522
93.4609639031447,15.5391342243981
93.4535331068332,15.553103150018
93.4466158029637,15.5673119641574
93.4402204192419,15.5817433554617
93.4343547475112,15.5963797415559
93.4290259341868,15.6112032903342
93.4242404714399,15.6261959415199
93.4200041898825,15.6413394288538
93.4163222505019,15.6566153023715
93.4131991394087,15.6720049507725
93.4106386614593,15.6874896240568
93.4086439363173,15.7030504567014
93.4072173942327,15.7186684900287
93.4063607731349,15.7343246960115
93.4060751167569,15.75
93.4060751167569,16.5
93.4062979517372,16.5138452336507
93.4070879314814,16.5295046544197
93.4084479899587,16.5451281284585
93.4103764701763,16.560696620733
93.412871022539,16.5761911634926
93.4159286079448,16.5915928790873
93.4195455011605,16.6068830028746
93.4237172954176,16.6220429062163
93.428438908227,16.6370541190262
93.4337045869119,16.6518983525871
93.439507916111,16.66655752129
93.4458418252811,16.6810137653611
93.4526985976069,16.6952494720625
